"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2017.MMP00011,2017.MMP00011,"North America","Wed, 01/04/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.700433, -111.700666","US-Mexico border crossing",,"Northern America",5
2017.MMP00012,2017.MMP00012,"Western Asia","Wed, 01/04/2017 - 12:00",2017,January,2,,2,,,1,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Mountains near Chebaa, Lebanon",AP,"33.3555588, 35.7386808",,"https://tgam.ca/1xEtXr0, http://ind.pn/2j3Hcza","Western Asia",3
2017.MMP00014,2017.MMP00014,Europe,"Fri, 01/06/2017 - 12:00",2017,January,2,,2,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Mountain forest, Strandzha Region, Bulgaria",AFP,"42.0125, 27.6064223","Western Balkans","http://bit.ly/2iNkYDk, http://ind.pn/2j3Hcza","Eastern Europe",3
2017.MMP00015,2017.MMP00015,"North America","Sat, 01/07/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.31711, -113.13486","US-Mexico border crossing",,"Northern America",5
2017.MMP00016,2017.MMP00016,"North America","Sat, 01/07/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.31711, -113.13483","US-Mexico border crossing",,"Northern America",5
2017.MMP00017,2017.MMP00017,"North America","Sat, 01/07/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.30597, -113.09133","US-Mexico border crossing",,"Northern America",5
2017.MMP00018,2017.MMP00018,"Northern Africa","Sat, 01/07/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","In the Sahara desert, around Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.7159395, 33.8359077","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00019,2017.MMP00019,"Northern Africa","Sat, 01/07/2017 - 12:00",2017,January,2,,2,,,,,"Mixed or unknown","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.6922271, 33.9762492","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00020,2017.MMP00020,"North America","Sun, 01/08/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Adan Gonzalez Ranch, Brooks County, Texas, USA","Brooks County Sheriff's Office, South Texas Human Rights Center","27.0227822, -98.5412384","US-Mexico border crossing",,"Northern America",5
2017.MMP00021,2017.MMP00021,"North America","Mon, 01/09/2017 - 12:00",2017,January,1,,1,,1,,,"Mixed or unknown","Miller Ranch, Brooks County, Texas, USA","Brooks County Sheriff's Office, South Texas Human Rights Center","27.13979415, -98.30781523","US-Mexico border crossing",,"Northern America",5
2017.MMP00022,2017.MMP00022,"North America","Mon, 01/09/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.68753, -111.98465","US-Mexico border crossing",,"Northern America",5
2017.MMP00023,2017.MMP00023,"North America","Tue, 01/10/2017 - 12:00",2017,January,1,,1,,1,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.06821, -112.4018","US-Mexico border crossing",,"Northern America",5
2017.MMP00024,2017.MMP00024,Mediterranean,"Tue, 01/10/2017 - 12:00",2017,January,1,,1,,,,,Drowning,"Body recovered from shores near Sabratha, Libya","IOM Libya","32.791284, 12.4152649","Central Mediterranean",,Uncategorized,4
2017.MMP00025,2017.MMP00025,"Northern Africa","Tue, 01/10/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.6922271, 33.9762492","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00026,2017.MMP00026,"Northern Africa","Tue, 01/10/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","In the Sahara desert in a mountain cave, between Atbara, Sudan and Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","21.458372, 32.320567","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00028,2017.MMP00028,"North America","Wed, 01/11/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Midway Road, Rio Grande City, Starr County, Texas, USA","Facebook Desaparecidos y sin reclamar en la frontera","26.5101629, -99.0262463","US-Mexico border crossing",http://bit.ly/2jomRE8,"Northern America",4
2017.MMP00029,2017.MMP00029,Mediterranean,"Thu, 01/12/2017 - 12:00",2017,January,14,,14,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Bodies recovered on the shores of Zuwara, Libya","IOM Libya","33.010693, 12.0476696","Central Mediterranean",,Uncategorized,4
2017.MMP00030,2017.MMP00030,"Central America","Thu, 01/12/2017 - 12:00",2017,January,1,,1,5,,1,,"Vehicle accident / death linked to hazardous transport","Between Progeso and Escobedo municipalities, Coahuila, Mexico.","El Universal","27.1934864, -104.1453631",,"http://eluni.mx/2jgjCPz, http://bit.ly/2jFjGrb","Central America",3
2017.MMP00031,2017.MMP00031,Mediterranean,"Fri, 01/13/2017 - 12:00",2017,January,3,,3,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location in the Central Mediterranean","IOM Italy, UNHCR","33.6406863, 16.6612232","Central Mediterranean",http://bit.ly/2iqPUdA,Uncategorized,4
2017.MMP00032,2017.MMP00032,"North America","Fri, 01/13/2017 - 12:00",2017,January,1,,1,2,,1,,Violence,"Ranch outside of Laredo, Webb County, Texas, USA",Fundamentos,"27.51984, -99.41595","US-Mexico border crossing",http://bit.ly/2oZhnoG,"Northern America",1
2017.MMP00033,2017.MMP00033,"Central America","Fri, 01/13/2017 - 12:00",2017,January,1,,1,,,1,,Drowning,"Rio Bravo, Puente Internacional Los Tomates, Matamoros, Tamaulipas, Mexico","Hoy Tamaulipas","25.8433787, -97.5849845","US-Mexico border crossing",http://bit.ly/2jFdekL,"Central America",1
2017.MMP00034,2017.MMP00034,"Central America","Fri, 01/13/2017 - 12:00",2017,January,1,,1,,,1,,Drowning,"Rio Bravo, Ejido El Guerreño, Reynosa, Tamaulipas, Mexico","La Tarde","26.0525676, -98.3662434","US-Mexico border crossing",http://sumo.ly/ut2s,"Central America",1
2017.MMP00035,2017.MMP00035,"Northern Africa","Fri, 01/13/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Between Al Qadarif and Wad Madani, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.7630516, 33.3457105","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00036,2017.MMP00036,"Northern Africa","Fri, 01/13/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","Near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.699594, 33.8824071","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00037,2017.MMP00037,"Northern Africa","Fri, 01/13/2017 - 12:00",2017,January,4,,4,,,,,"Mixed or unknown","In the Sahara desert, around Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.7159395, 33.8359077","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00038,2017.MMP00038,"Northern Africa","Fri, 01/13/2017 - 12:00",2017,January,2,,2,,,,,"Vehicle accident / death linked to hazardous transport","Qena, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","26.3277918, 32.7206353","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00039,2017.MMP00039,Mediterranean,"Sat, 01/14/2017 - 12:00",2017,January,4,172,176,4,,,,Drowning,"30-40 nautical miles off off the coast of Libya","IOM Italy","33.0953228, 12.6489293","Central Mediterranean",,Uncategorized,4
2017.MMP00040,2017.MMP00040,Mediterranean,"Sat, 01/14/2017 - 12:00",2017,January,1,,1,2,1,,,"Mixed or unknown","Off Nador, Morocco","IOM Morocco","35.1761423, -2.9240733","Western Mediterranean",https://www.youtube.com/watch?v=-ezfaGaFsQE,Uncategorized,4
2017.MMP00041,2017.MMP00041,Mediterranean,"Sat, 01/14/2017 - 12:00",2017,January,,3,3,,1,2,,Drowning,"Off Nador, Morocco","IOM Morocco","35.1761423, -2.9240733","Western Mediterranean",,Uncategorized,4
2017.MMP00042,2017.MMP00042,Mediterranean,"Sat, 01/14/2017 - 12:00",2017,January,8,7,15,4,1,6,1,Drowning,"Bodies found on the coast of Algeciras and Tarifa, Spain","El Confidencial, UNHCR (Spanish Civil Guard)","35.99913837, -5.61058574","Western Mediterranean","http://bit.ly/2jg0UHY, http://bit.ly/2iCKs5G, http://bit.ly/2ix1DY0",Uncategorized,5
2017.MMP00043,2017.MMP00043,Mediterranean,"Sat, 01/14/2017 - 12:00",2017,January,1,,1,7,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Body recovered 35 nautical miles east of Ceuta, Spain",EFE,"35.92788216, -5.29450409","Western Mediterranean",http://bit.ly/2jPBVdF,Uncategorized,1
2017.MMP00044,2017.MMP00044,"Northern Africa","Sat, 01/14/2017 - 12:00",2017,January,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Al Hajer, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.1499539, 34.7280764","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00045,2017.MMP00045,"Eastern Africa","Sat, 01/14/2017 - 12:00",2017,January,2,,2,,,,,Violence,"Cambo ashera, Eritrea","Mixed Migration Monitoring Mechanism Initative (4mi)","16.0815803, 38.2290426","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00046,2017.MMP00046,"Northern Africa","Sat, 01/14/2017 - 12:00",2017,January,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Berber, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","18.0267284, 33.9751766","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00047,2017.MMP00047,"Northern Africa","Sat, 01/14/2017 - 12:00",2017,January,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","In the Sahara desert, between Khartoum and Wadi Halfa, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","16.634096, 30.6652007","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00048,2017.MMP00048,Europe,"Sat, 01/14/2017 - 12:00",2017,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Near Evros River, Feres, Greece",CNN,"40.8863787, 26.1774086","Western Balkans",http://bit.ly/2iH705B,"Southern Europe",1
2017.MMP00049,2017.MMP00049,Caribbean,"Sun, 01/15/2017 - 12:00",2017,January,1,,1,,1,,,"Mixed or unknown","Mukai area, Dajabon, Dominican Republic",Notidiarias,"19.5488493, -71.721089","Haiti to Dominican Republic",http://bit.ly/2lZaCzL,Caribbean,1
2017.MMP00050,2017.MMP00050,"Southern Asia","Sun, 01/15/2017 - 12:00",2017,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Yazd province, Iran","IOM Afghanistan","31.8974232, 54.3568562","Afghanistan to Iran",,"Southern Asia",4
2017.MMP00051,2017.MMP00051,"Southern Asia","Sun, 01/15/2017 - 12:00",2017,January,1,,1,,,1,,Violence,"Bam, Kerman province, Iran","IOM Afghanistan","29.0984956, 58.337468","Afghanistan to Iran",,"Southern Asia",4
2017.MMP00052,2017.MMP00052,"Southern Asia","Sun, 01/15/2017 - 12:00",2017,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Sistan and Baluchestan province, Iran","IOM Afghanistan","27.5299906, 60.5820676","Afghanistan to Iran",,"Southern Asia",4
2017.MMP00053,2017.MMP00053,Mediterranean,"Sun, 01/15/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Body found on Klima Beach, Samos, Greece","IOM Greece, Samiakovima","37.7002746, 27.036172","Eastern Mediterranean",http://bit.ly/2jYqqQY,Uncategorized,4
2017.MMP00054,2017.MMP00054,Mediterranean,"Fri, 01/13/2017 - 12:00",2017,January,2,,2,193,,,,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Central Mediterranean","SOS Mediterranee","33.6406863, 16.6612232","Central Mediterranean","https://archive.ph/Vjp3D, http://bit.ly/2iqPUdA",Uncategorized,4
2017.MMP00055,2017.MMP00055,"North America","Sun, 01/15/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.11655, -111.67701","US-Mexico border crossing",,"Northern America",5
2017.MMP00056,2017.MMP00056,"Central America","Mon, 01/16/2017 - 12:00",2017,January,1,,1,,,1,,Drowning,"Rio Bravo, near ejido Prolongación Argüelles, Reynosa, Tamaulipas, Mexico","El mañana","26.0525676, -98.3662434","US-Mexico border crossing",http://bit.ly/2kpLt2R,"Central America",1
2017.MMP00057,2017.MMP00057,"Northern Africa","Mon, 01/16/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.0316722, 35.3417723","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00058,2017.MMP00058,"Northern Africa","Mon, 01/16/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","In the Sahara desert, around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.0721322, 32.7199027","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00059,2017.MMP00059,"Southern Asia","Tue, 01/17/2017 - 12:00",2017,January,1,,1,,,1,,Violence,"Rafsanjan, Kerman province, Iran","IOM Afghanistan","30.3548893, 56.002705","Afghanistan to Iran",,"Southern Asia",4
2017.MMP00060,2017.MMP00060,"Southern Asia","Tue, 01/17/2017 - 12:00",2017,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Bandar Abbas, Hormozgan province, Iran","IOM Afghanistan","27.1832216, 56.2666455","Afghanistan to Iran",,"Southern Asia",4
2017.MMP00061,2017.MMP00061,"Northern Africa","Tue, 01/17/2017 - 12:00",2017,January,4,,4,,,,,"Vehicle accident / death linked to hazardous transport","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.0316722, 35.3417723","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00062,2017.MMP00062,"Northern Africa","Tue, 01/17/2017 - 12:00",2017,January,6,,6,,,,,"Mixed or unknown","In the Sahara desert around the border of Egypt-Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","22.0567009, 30.1355035","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00063,2017.MMP00063,"Northern Africa","Tue, 01/17/2017 - 12:00",2017,January,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.0642537, 32.7935513","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00064,2017.MMP00064,"Central America","Tue, 01/17/2017 - 12:00",2017,January,1,,1,,1,,,Violence,"Train tracks near Álvaro Obregón street, Apizaco, Tlaxcala, Mexico","La Policiaca and Cuarto de Guerra","19.4126575, -98.1572127",,http://bit.ly/2l0KANX,"Central America",3
2017.MMP00065,2017.MMP00065,"Central America","Tue, 01/17/2017 - 12:00",2017,January,1,,1,2,,,,Drowning,"Rio Grande, El progreso, Nuevo Laredo, Tamaulipas, Mexico","Lider web","27.4565378, -99.5698487","US-Mexico border crossing","http://bit.ly/2jwRgmI, http://bit.ly/2jQwDls","Central America",3
2017.MMP00066,2017.MMP00066,"North America","Tue, 01/17/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","La Parrada Ranch, Brooks County, Texas","South Texas Human Rights Center","27.0273057, -98.39295928","US-Mexico border crossing",,"Northern America",4
2017.MMP00067,2017.MMP00067,"North America","Wed, 01/18/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Mariposa Ranch, Brooks County, Texas","South Texas Human Rights Center","27.1835782, -98.0559246","US-Mexico border crossing",,"Northern America",4
2017.MMP00068,2017.MMP00068,"Eastern Africa","Wed, 01/18/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","12.9529528, 36.1482918",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00069,2017.MMP00069,"Central America","Wed, 01/18/2017 - 12:00",2017,January,1,,1,,,1,,Drowning,"Río Bravo, Col del Río, 88580 Reynosa, Tamaulipas, Mexico","Horacero and El Salvador Times","26.0525676, -98.3662434","US-Mexico border crossing","http://bit.ly/2jTe6lQ, http://bit.ly/2koItA9, http://bit.ly/2jiEofO","Central America",3
2017.MMP00070,2017.MMP00070,"Eastern Africa","Wed, 01/18/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Between Buulo Xaawo and Dhoobley, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","3.713282, 43.8759565",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00071,2017.MMP00071,"North America","Wed, 01/18/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.45399, -113.18415","US-Mexico border crossing",,"Northern America",5
2017.MMP00072,2017.MMP00072,"North America","Wed, 01/18/2017 - 12:00",2017,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.0145, -112.06358","US-Mexico border crossing",,"Northern America",5
2017.MMP00073,2017.MMP00073,"North America","Thu, 01/19/2017 - 12:00",2017,January,1,,1,,,,,"Mixed or unknown","Cage Ranch, Brooks County, Texas","South Texas Human Rights Center","27.1058788, -98.2058397","US-Mexico border crossing",,"Northern America",4
2017.MMP00074,2017.MMP00074,"Eastern Africa","Thu, 01/19/2017 - 12:00",2017,January,1,,1,,,,,Violence,"Border of Sudan, near Teseney, Eritrea","Mixed Migration Monitoring Mechanism Initative (4mi)","15.0979697, 36.6521817","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00075,2017.MMP00075,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,5,,5,,,,,"Mixed or unknown","In the Sahara desert and ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","29.1986314, 19.2225845","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00076,2017.MMP00076,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,2,,2,,,,,"Vehicle accident / death linked to hazardous transport","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.0316722, 35.3417723","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00077,2017.MMP00077,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,3,,3,,,,,"Mixed or unknown","In the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","25.0270317, 13.7350629","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00078,2017.MMP00078,"Eastern Africa","Thu, 01/19/2017 - 12:00",2017,January,2,,2,,,,,"Vehicle accident / death linked to hazardous transport","Humera, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","14.2782317, 36.596317",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00079,2017.MMP00079,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,10,,10,,,,,"Mixed or unknown","In the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","25.0270317, 13.7350629","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00080,2017.MMP00080,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,1,,1,,,,,"Sickness / lack of access to adequate healthcare","In the desert, near Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","15.6291005, 30.9519604","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00081,2017.MMP00081,"Northern Africa","Thu, 01/19/2017 - 12:00",2017,January,32,,32,,,,,"Mixed or unknown","In the Sahara desert between Ajdabiya and Tripoli, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","29.8322059, 16.3455892","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00082,2017.MMP00082,"Eastern Africa","Fri, 01/20/2017 - 12:00",2017,January,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Near Jigjiga, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","9.3521044, 42.7773712",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00083,2017.MMP00083,"Northern Africa","Fri, 01/20/2017 - 12:00",2017,January,7,,7,,,,,"Mixed or unknown","On border crossing in the small village, Near Karima, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","18.5247319, 31.6416234","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00084,2017.MMP00084,"Eastern Africa","Fri, 01/20/2017 - 12:00",2017,January,9,,9,,,,,"Mixed or unknown","Beira, Mozambique","Mixed Migration Monitoring Mechanism Initative (4mi)","-19.7768669, 34.7989137",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00085,2017.MMP00085,"Eastern Africa","Fri, 01/20/2017 - 12:00",2017,January,3,,3,,,,,"Vehicle accident / death linked to hazardous transport","Mbaya hill, Tanzania","Mixed Migration Monitoring Mechanism Initative (4mi)","-10.7027877, 37.7745747",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2017.MMP00086,2017.MMP00086,"Northern Africa","Fri, 01/20/2017 - 12:00",2017,January,1,,1,,,,,Violence,"In the desert, near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.7159395, 33.8359077","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00087,2017.MMP00087,"Northern Africa","Fri, 01/20/2017 - 12:00",2017,January,1,,1,,,,,Violence,"In the desert, near Berber, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","18.0501277, 33.8037246","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00088,2017.MMP00088,"Northern Africa","Fri, 01/20/2017 - 12:00",2017,January,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Between Shagaraab camp and Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","15.6291005, 30.9519604","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2017.MMP00089,2017.MMP00089,"Northern Africa","Fri, 01/20/2017 - 12:00",2017,January,2,,2,,,,,"Mixed or unknown","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","17.6922271, 33.9762492","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
