"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2019.MMP00011,2019.MMP00011,Mediterranean,"Mon, 01/07/2019 - 12:00",2019,January,2,,2,,,,,Drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent","31.224587793, 16.529299113","Central Mediterranean",,Uncategorized,4
2019.MMP00012,2019.MMP00012,"Northern Africa","Mon, 01/07/2019 - 12:00",2019,January,2,,2,,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location in the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.419123, 15.464603","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00013,2019.MMP00013,"Northern Africa","Tue, 01/08/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Tripoli, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.870675, 13.183525",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00014,2019.MMP00014,"Northern Africa","Tue, 01/08/2019 - 12:00",2019,January,2,,2,,2,,,"Mixed or unknown","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","26.981369, 14.500791",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00015,2019.MMP00015,"Northern Africa","Tue, 01/08/2019 - 12:00",2019,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.044707, 14.370553",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00016,2019.MMP00016,"Northern Africa","Tue, 01/08/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Unspecified location in the Sahara Desert, Sudan near border with Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.789688, 25.192319","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00017,2019.MMP00017,"North America","Tue, 01/08/2019 - 12:00",2019,January,1,,1,,,,,"Mixed or unknown","Cage ranch, near US Highway 281, southwest of Falfurrias, Brooks County, Texas, USA","Brooks County Sheriff's Office","27.0663108, -98.1668337","US-Mexico border crossing",,"Northern America",5
2019.MMP00018,2019.MMP00018,Mediterranean,"Wed, 01/09/2019 - 12:00",2019,January,1,,1,51,,1,,Drowning,"Off the coast of Torre Melissa, Calabria, Italy (boat left from Greece)","IOM Italy, Corriere della Sera, Nuovi Desaparacidos","39.277658582, 17.298136518","Central Mediterranean","http://bit.ly/2SXZWBZ, http://nuovidesaparecidos.net/?p=2451",Uncategorized,4
2019.MMP00019,2019.MMP00019,"North America","Thu, 01/10/2019 - 12:00",2019,January,1,,1,,,,,"Mixed or unknown","Desert near Holtville, Imperial County, California, USA","Imperial County Coroner's Office","32.822143433, -115.277954119","US-Mexico border crossing",,"Northern America",5
2019.MMP00020,2019.MMP00020,"Western Africa","Thu, 01/10/2019 - 12:00",2019,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Northern Niger, near border with Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.948338, 13.463324","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00021,2019.MMP00021,"Northern Africa","Thu, 01/10/2019 - 12:00",2019,January,1,,1,,,1,,Violence,"Tazirbu, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.638867, 21.072612","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00022,2019.MMP00022,"Northern Africa","Thu, 01/10/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Unspecified location in the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.495922, 23.236444","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00023,2019.MMP00023,"Central America","Thu, 01/10/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Hospital in Saltillo, Coahuila, Mexico (after being hit by train)","Debate, La Tribuna","25.4383234, -100.973678",,https://bit.ly/2QK72HG https://bit.ly/2sqT0kA,"Central America",3
2019.MMP00024,2019.MMP00024,"Western Africa","Fri, 01/11/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Sahara Desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.330943, 13.22985","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00025,2019.MMP00025,Mediterranean,"Fri, 01/11/2019 - 12:00",2019,January,1,,1,6,1,,,Drowning,"Off the coast of Beni Ensar, Nador province, Morocco (Alboran Sea)","Association Marocaine des Droits Humains - Section Nador, Ariffino, Nuovi Desaparecidos","35.261606843, -2.901902412","Western Mediterranean","https://bit.ly/2RudW92, https://www.facebook.com/AmdhNador/posts/2253348798210716, http://nuovidesaparecidos.net/?p=2451",Uncategorized,4
2019.MMP00026,2019.MMP00026,Europe,"Fri, 01/11/2019 - 12:00",2019,January,1,,1,,,,1,"Vehicle accident / death linked to hazardous transport","Highway 515 near Blainville-sur-Orne, between Caen and Ouistreham, Normandie, France","Tendance Ouest, Ouest France, Institute for Race Relations","49.232567559, -0.290652339","English Channel to the UK","https://bit.ly/2ALUUR6, https://bit.ly/2SRzWr1, https://archive.vn/nrOJ8","Western Europe",4
2019.MMP00027,2019.MMP00027,"Central America","Sat, 01/12/2019 - 12:00",2019,January,1,,1,100,,1,,"Vehicle accident / death linked to hazardous transport","KM 103 Federal Highway La Tinaja-Cosoleacaque, near Cosamaloapan, Veracruz, Mexico","La Imagen del Golfo, E-Consulta Veracruz","18.329901676, -95.812964295",,https://bit.ly/2Rvunlt https://bit.ly/2FtIfFP https://bit.ly/2Du2PUU,"Central America",3
2019.MMP00028,2019.MMP00028,"Western Africa","Sat, 01/12/2019 - 12:00",2019,January,1,,1,1,1,,,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Sahara Desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.447348, 11.400239","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00029,2019.MMP00029,"Northern Africa","Sat, 01/12/2019 - 12:00",2019,January,2,,2,,2,,,"Mixed or unknown","Unspecified loction in the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.52952, 13.326404","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00030,2019.MMP00030,"Northern Africa","Sat, 01/12/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Qatrun, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.904515, 14.631187","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00031,2019.MMP00031,Mediterranean,"Sat, 01/12/2019 - 12:00",2019,January,1,,1,,,1,,Drowning,"Body recovered near Benghazi, Libya",Alwasat,"32.156300703, 19.880491979","Central Mediterranean",http://alwasat.ly/news/libya/232350?author=1,Uncategorized,1
2019.MMP00032,2019.MMP00032,"Northern Africa","Sun, 01/13/2019 - 12:00",2019,January,3,,3,3,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kurfra, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.952903, 23.248192","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00033,2019.MMP00033,Mediterranean,"Sun, 01/13/2019 - 12:00",2019,January,5,,5,,,,,Drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Xinhua","31.220020736, 16.567751261","Central Mediterranean",https://bit.ly/2AEshW7,Uncategorized,1
2019.MMP00034,2019.MMP00034,Mediterranean,"Mon, 01/14/2019 - 12:00",2019,January,5,,5,,,,,Drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent","31.220020736, 16.567751261","Central Mediterranean",https://twitter.com/angikappa/status/1084431406162497536?s=12,Uncategorized,4
2019.MMP00035,2019.MMP00035,Mediterranean,"Mon, 01/14/2019 - 12:00",2019,January,1,,1,40,,,1,"Mixed or unknown","5 miles from Kusadasi, Kuşadası/Aydın Province, Turkey ","Turkish Coast Guard via IOM Turkey","37.8573596, 27.167936354","Eastern Mediterranean",https://bit.ly/2FDQZZM,Uncategorized,5
2019.MMP00036,2019.MMP00036,"North America","Mon, 01/14/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","33.388137, -112.228508","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00037,2019.MMP00037,"Central America","Mon, 01/14/2019 - 12:00",2019,January,1,,1,,,1,,Violence,"Rancho El Caporal, Piedras Negras, Coahuila, Mexico","La Neta Noticias, Zócalo","28.730727706, -100.563445216","US-Mexico border crossing",https://bit.ly/2MauxsB https://bit.ly/2FvNR25 https://bit.ly/2DJDc2v,"Central America",3
2019.MMP00038,2019.MMP00038,"Northern Africa","Mon, 01/14/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Sahara Desert, near border, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.493465, 23.815375","Sahara Desert crossing",,"Northern Africa",2
2019.MMP00039,2019.MMP00039,"Western Africa","Mon, 01/14/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Sahara Desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.681858, 11.593132","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00040,2019.MMP00040,"Northern Africa","Tue, 01/15/2019 - 12:00",2019,January,16,,16,,1,1,,"Mixed or unknown","Tamanrasset, Algeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.115985, 5.405024","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00041,2019.MMP00041,"Northern Africa","Tue, 01/15/2019 - 12:00",2019,January,7,,7,,1,1,,"Vehicle accident / death linked to hazardous transport","Unspecified location in Algeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.050684, 5.543735","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00043,2019.MMP00043,"Western Asia","Tue, 01/15/2019 - 12:00",2019,January,3,,3,,,3,,Drowning,"Evros/Meriç river, between İpsala and Meriç, Edirne, Greece-Turkey border","CNN Türk, Hurriyet","40.942167952, 26.352665973","Turkey-Europe land route",https://t1p.de/89c7 https://t1p.de/h2zc,"Western Asia",3
2019.MMP00044,2019.MMP00044,Mediterranean,"Tue, 01/15/2019 - 12:00",2019,January,1,,1,,,,1,"Vehicle accident / death linked to hazardous transport","Port of Melilla, Spain","El Faro de Melilla, COPE","35.289594291, -2.933496506","Western Mediterranean",https://bit.ly/2QNmUck https://bit.ly/2Hqr1vJ,Uncategorized,3
2019.MMP00045,2019.MMP00045,Mediterranean,"Tue, 01/15/2019 - 12:00",2019,January,1,,1,,,,,Drowning,"Body recovered near Brega, Libya","UNHCR via Ijdabia First","30.862897261, 19.392997674","Central Mediterranean",https://bit.ly/2ZZMpNQ,Uncategorized,1
2019.MMP00046,2019.MMP00046,"Central America","Tue, 01/15/2019 - 12:00",2019,January,1,,1,,,1,,Violence,"Body found in Colonia Ignacio Zaragoza, near Port of Veracruz, Mexico","Al Calor Político, Noreste","19.1780491, -96.1288426",,https://bit.ly/2DeyWrT https://bit.ly/2MhyNqw,"Central America",3
2019.MMP00047,2019.MMP00047,"Central America","Tue, 01/15/2019 - 12:00",2019,January,,2,2,,,,,Drowning,"Río Bravo, near El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico",Debate,"27.478392338, -99.479276946","US-Mexico border crossing",https://bit.ly/2TN0V7k,"Central America",1
2019.MMP00048,2019.MMP00048,"Central America","Wed, 01/16/2019 - 12:00",2019,January,,1,1,,,1,,Drowning,"Río Bravo, near El Chalán, Gustavo Díaz Ordaz, Tamaulipas, Mexico","El Mañana","26.258109879, -98.59673387","US-Mexico border crossing",https://bit.ly/2FMbsMg,"Central America",1
2019.MMP00049,2019.MMP00049,"Central America","Wed, 01/16/2019 - 12:00",2019,January,1,,1,,,1,,Drowning,"Río Bravo, near Rancho Las Trancas, Jiménez, Coahuila, Mexico","Zócalo, Vanguardia","29.0639375, -100.6635625","US-Mexico border crossing",https://bit.ly/2MlaI1W https://bit.ly/2FFMxLb,"Central America",3
2019.MMP00050,2019.MMP00050,"Western Africa","Wed, 01/16/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Unspecified location in the Sahara Desert, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.422016, 12.641009","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00051,2019.MMP00051,"Western Africa","Wed, 01/16/2019 - 12:00",2019,January,1,,1,,1,,,Violence,"Niamey, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.561406, 2.160966","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00052,2019.MMP00052,"Northern Africa","Thu, 01/17/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Unspecified location in the Sahara Desert, Sudan near border with Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.357876, 25.085386","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00053,2019.MMP00053,"Western Africa","Thu, 01/17/2019 - 12:00",2019,January,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.012219, 7.981361","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00054,2019.MMP00054,"North America","Thu, 01/17/2019 - 12:00",2019,January,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.484934, -111.666239","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00055,2019.MMP00055,"North America","Thu, 01/17/2019 - 12:00",2019,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.748033, -111.955733","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00056,2019.MMP00056,Mediterranean,"Thu, 01/17/2019 - 12:00",2019,January,,53,53,,1,6,,Drowning,"Unspecified location in the Alboran Sea, between Spain and Morocco","Caminando Fronteras, Alarm Phone","35.68370904, -3.185250605","Western Mediterranean","https://bit.ly/2SZK15p, https://bit.ly/2sCFI4z, https://bit.ly/2sAcy66, https://www.facebook.com/helena.malenogarzon/posts/2268551173177187",Uncategorized,4
2019.MMP00057,2019.MMP0005757,Mediterranean,"Fri, 01/18/2019 - 12:00",2019,January,,117,117,3,10,,2,Drowning,"50 miles off the coast of Garabuli, Libya","IOM Italy","34.177488405, 14.107902221","Central Mediterranean",https://bit.ly/2RADfq6,Uncategorized,4
2019.MMP00057,2019.MMP0005758,Mediterranean,"Fri, 01/18/2019 - 12:00",2019,January,,,0,,,,,Drowning,"50 miles off the coast of Garabuli, Libya","IOM Italy","34.177488405, 14.107902221","Central Mediterranean",https://bit.ly/2RADfq7,Uncategorized,5
2019.MMP00059,2019.MMP00059,Mediterranean,"Fri, 01/18/2019 - 12:00",2019,January,1,,1,53,,1,,Drowning,"Off the coast of Farmakonisi, Greece","Alarm Phone, IOM Greece","37.283283323, 27.104012036","Eastern Mediterranean",https://www.facebook.com/watchthemed.alarmphone/photos/a.1526182797655958/2298257453781818/?type=3&theater=,Uncategorized,4
2019.MMP00060,2019.MMP00060,"Northern Africa","Fri, 01/18/2019 - 12:00",2019,January,1,,1,1,,,,"Vehicle accident / death linked to hazardous transport","Qatrun, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.932986, 14.609129","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00061,2019.MMP00061,"Western Africa","Fri, 01/18/2019 - 12:00",2019,January,13,,13,1,1,,,"Mixed or unknown","Timbuktu, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.795475, -3.005595","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00062,2019.MMP00062,"North America","Sat, 01/19/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.199917, -113.242333","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00063,2019.MMP00063,"Western Africa","Sat, 01/19/2019 - 12:00",2019,January,1,,1,1,,,,"Sickness / lack of access to adequate healthcare","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.986851, 7.997846","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00064,2019.MMP00064,"Northern Africa","Sat, 01/19/2019 - 12:00",2019,January,22,,22,2,2,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","Tamanrasset, Algeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.115985, 5.405024","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00065,2019.MMP00065,"Northern Africa","Sat, 01/19/2019 - 12:00",2019,January,9,,9,,9,,,Violence,"El Oued, Algeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","33.317735, 6.854323","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00066,2019.MMP00066,"North America","Sat, 01/19/2019 - 12:00",2019,January,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.788117, -113.110767","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00067,2019.MMP00067,Mediterranean,"Sun, 01/20/2019 - 12:00",2019,January,2,,2,141,,,,Drowning,"Bodies found on boat off the coast of Tripoli, Libya","IOM Libya","32.980238101, 13.179283824","Central Mediterranean",https://reut.rs/2sHJtWb,Uncategorized,4
2019.MMP00068,2019.MMP00068,"Western Africa","Sun, 01/20/2019 - 12:00",2019,January,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.97733, 7.973378","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00069,2019.MMP00069,"Western Africa","Sun, 01/20/2019 - 12:00",2019,January,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.97733, 7.973378","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00070,2019.MMP00070,"Northern Africa","Sun, 01/20/2019 - 12:00",2019,January,2,,2,1,1,,,"Sickness / lack of access to adequate healthcare","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.051908, 14.444401","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00071,2019.MMP00071,"Northern Africa","Sun, 01/20/2019 - 12:00",2019,January,1,,1,1,,,,"Mixed or unknown","Sabratha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.772563, 12.408455",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00072,2019.MMP00072,"Northern Africa","Sun, 01/20/2019 - 12:00",2019,January,2,,2,1,1,1,,"Mixed or unknown","Unspecified location in the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.79453, 13.195473","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2019.MMP00073,2019.MMP00073,"Western Africa","Sun, 01/20/2019 - 12:00",2019,January,2,,2,,2,,,Violence,"Bamako, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.699137, -8.023181","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00074,2019.MMP00074,"Western Africa","Mon, 01/21/2019 - 12:00",2019,January,1,,1,1,,,,"Sickness / lack of access to adequate healthcare","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.012219, 7.981361","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00075,2019.MMP00075,"Western Africa","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,,,"Mixed or unknown","Gao, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.230954, -0.019296","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Western Africa",2
2019.MMP00076,2019.MMP00076,"North America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.46409, -113.13683","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00077,2019.MMP00077,"North America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.45611, -113.13738","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00078,2019.MMP00078,"North America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.45311, -113.14","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00079,2019.MMP00079,"North America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,1,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.42882, -113.15696","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00080,2019.MMP00080,"North America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.4231, -113.15253","US-Mexico border crossing",http://www.humaneborders.info/app/mapa.asp,"Northern America",5
2019.MMP00081,2019.MMP00081,Mediterranean,"Mon, 01/21/2019 - 12:00",2019,January,1,6,7,106,,,1,"Mixed or unknown","Died in hospital in Al Khums, Libya - after disembarkation","MSF, IOM Libya, Alarm Phone, UNHCR Libya","32.638272651, 14.273579121","Central Mediterranean",https://bit.ly/2Ds1cqL http://bit.ly/2sd50JW,Uncategorized,5
2019.MMP00082,2019.MMP00082,"Central America","Mon, 01/21/2019 - 12:00",2019,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Hospital in Oluta, after falling from freight train in Jesús Carranza, Veracruz, Mexico","Milenio, López Doriga","17.932600659, -94.905738831",,https://bit.ly/2sHxI2e https://bit.ly/2Hoty9G,"Central America",3
